통계표,수요부문(열),투입부문(행),단위,변환,2020,2021,2022,2023
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","수도, 폐기물처리 및 재활용서비스","명/십억원","원자료","0.040165","0.038132","0.030323","0.031886"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","건설","명/십억원","원자료","0.051838","0.050833","0.038032","0.032915"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","도소매 및 상품중개서비스","명/십억원","원자료","0.416423","0.358756","0.330194","0.345279"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","운송서비스","명/십억원","원자료","0.25066","0.215078","0.193547","0.22165"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","음식점 및 숙박서비스","명/십억원","원자료","0.399472","0.345993","0.345687","0.406129"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","정보통신 및 방송 서비스","명/십억원","원자료","0.384544","0.334115","0.344213","0.349037"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","금융 및 보험 서비스","명/십억원","원자료","0.134734","0.087653","0.07865","0.076284"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","부동산서비스","명/십억원","원자료","0.082643","0.073073","0.068413","0.081516"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","전문, 과학 및 기술 서비스","명/십억원","원자료","6.397595","6.05645","5.775633","5.578269"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","사업지원서비스","명/십억원","원자료","0.621591","0.570926","0.521634","0.571507"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","공공행정, 국방 및 사회보장","명/십억원","원자료","0.009467","0.008947","0.011656","0.01097"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","교육서비스","명/십억원","원자료","0.015422","0.022864","0.018351","0.017293"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","보건 및 사회복지 서비스","명/십억원","원자료","0.031117","0.033319","0.031554","0.03334"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","예술, 스포츠 및 여가 관련 서비스","명/십억원","원자료","0.074169","0.062203","0.055424","0.055381"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","기타 서비스","명/십억원","원자료","0.162831","0.134606","0.131165","0.138301"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","기타","명/십억원","원자료","0","0","0","0"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","전문, 과학 및 기술 서비스","열합","명/십억원","원자료","9.778477","9.018435","8.595565","8.606516"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","농림수산품","명/십억원","원자료","0.121097","0.122456","0.142353","0.139957"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","광산품","명/십억원","원자료","0.001327","0.001183","0.001475","0.000969"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","음식료품","명/십억원","원자료","0.037057","0.038929","0.042583","0.040863"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","섬유 및 가죽제품","명/십억원","원자료","0.050482","0.042222","0.032958","0.027328"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","목재 및 종이, 인쇄","명/십억원","원자료","0.036317","0.035426","0.034468","0.032864"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","석탄 및 석유제품","명/십억원","원자료","0.001101","0.001121","0.00123","0.0011"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","화학제품","명/십억원","원자료","0.071842","0.072414","0.064068","0.065964"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","비금속광물제품","명/십억원","원자료","0.008968","0.009947","0.008857","0.007371"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","1차 금속제품","명/십억원","원자료","0.007594","0.007691","0.007318","0.006832"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","금속가공제품","명/십억원","원자료","0.045515","0.044391","0.041328","0.040106"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","컴퓨터, 전자 및 광학기기","명/십억원","원자료","0.027005","0.022921","0.022931","0.026333"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","전기장비","명/십억원","원자료","0.04578","0.045092","0.043075","0.042062"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","기계 및 장비","명/십억원","원자료","0.014626","0.014168","0.014984","0.012279"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","운송장비","명/십억원","원자료","0.020249","0.019023","0.018063","0.015978"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","기타 제조업 제품","명/십억원","원자료","0.04138","0.047388","0.046841","0.039829"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","제조임가공 및 산업용 장비 수리","명/십억원","원자료","0.097324","0.086876","0.083523","0.087462"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","전력, 가스 및 증기","명/십억원","원자료","0.008477","0.007415","0.00726","0.008573"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","수도, 폐기물처리 및 재활용서비스","명/십억원","원자료","0.035482","0.03634","0.030423","0.031043"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","건설","명/십억원","원자료","0.044063","0.049805","0.037596","0.028374"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","도소매 및 상품중개서비스","명/십억원","원자료","0.356141","0.329174","0.303726","0.299217"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","운송서비스","명/십억원","원자료","0.256194","0.248574","0.225819","0.235991"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","음식점 및 숙박서비스","명/십억원","원자료","0.339707","0.330121","0.345671","0.369719"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","정보통신 및 방송 서비스","명/십억원","원자료","0.126814","0.11835","0.127409","0.134351"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","금융 및 보험 서비스","명/십억원","원자료","0.088181","0.08932","0.079479","0.072198"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","부동산서비스","명/십억원","원자료","0.05383","0.053302","0.05154","0.054594"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","전문, 과학 및 기술 서비스","명/십억원","원자료","0.308215","0.317493","0.307676","0.351024"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","사업지원서비스","명/십억원","원자료","11.323018","11.162291","10.441333","9.789451"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","공공행정, 국방 및 사회보장","명/십억원","원자료","0.010822","0.011533","0.015288","0.013856"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","교육서비스","명/십억원","원자료","0.007908","0.013232","0.011043","0.010491"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","보건 및 사회복지 서비스","명/십억원","원자료","0.02466","0.029243","0.029041","0.028879"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","예술, 스포츠 및 여가 관련 서비스","명/십억원","원자료","0.041536","0.041238","0.04041","0.039455"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","기타 서비스","명/십억원","원자료","0.18596","0.171278","0.183066","0.173042"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","기타","명/십억원","원자료","0","0","0","0"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","사업지원서비스","열합","명/십억원","원자료","13.838672","13.619959","12.842835","12.227555"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","농림수산품","명/십억원","원자료","0.146478","0.13663","0.145334","0.141534"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","광산품","명/십억원","원자료","0.001415","0.001287","0.001494","0.000807"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","음식료품","명/십억원","원자료","0.037545","0.037087","0.036492","0.034991"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","섬유 및 가죽제품","명/십억원","원자료","0.032368","0.024893","0.018011","0.01229"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","목재 및 종이, 인쇄","명/십억원","원자료","0.038408","0.034544","0.030908","0.025993"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","석탄 및 석유제품","명/십억원","원자료","0.001606","0.001873","0.002102","0.001547"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","화학제품","명/십억원","원자료","0.035194","0.033858","0.030637","0.028052"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","비금속광물제품","명/십억원","원자료","0.010092","0.011371","0.009746","0.006543"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","1차 금속제품","명/십억원","원자료","0.00658","0.006645","0.006459","0.005264"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","금속가공제품","명/십억원","원자료","0.050702","0.047466","0.043674","0.036391"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","컴퓨터, 전자 및 광학기기","명/십억원","원자료","0.014505","0.011582","0.010684","0.011644"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","전기장비","명/십억원","원자료","0.019505","0.019839","0.019839","0.016599"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","기계 및 장비","명/십억원","원자료","0.013433","0.014292","0.015113","0.010608"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","운송장비","명/십억원","원자료","0.023807","0.025233","0.031046","0.026266"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","기타 제조업 제품","명/십억원","원자료","0.023251","0.025822","0.023395","0.018918"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","제조임가공 및 산업용 장비 수리","명/십억원","원자료","0.044763","0.039916","0.038242","0.035738"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","전력, 가스 및 증기","명/십억원","원자료","0.008308","0.006865","0.006776","0.007199"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","수도, 폐기물처리 및 재활용서비스","명/십억원","원자료","0.049945","0.050469","0.037854","0.033392"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","건설","명/십억원","원자료","0.070688","0.075182","0.045958","0.028995"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","도소매 및 상품중개서비스","명/십억원","원자료","0.261803","0.236674","0.214239","0.190357"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","운송서비스","명/십억원","원자료","0.194679","0.173363","0.152319","0.162829"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","음식점 및 숙박서비스","명/십억원","원자료","0.244844","0.207566","0.217819","0.281978"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","정보통신 및 방송 서비스","명/십억원","원자료","0.143753","0.13699","0.121943","0.117639"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","금융 및 보험 서비스","명/십억원","원자료","0.086952","0.087757","0.090276","0.092059"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","부동산서비스","명/십억원","원자료","0.019959","0.01862","0.017138","0.017667"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","전문, 과학 및 기술 서비스","명/십억원","원자료","0.178913","0.191419","0.163052","0.151632"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","사업지원서비스","명/십억원","원자료","0.417581","0.418565","0.359509","0.315554"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","공공행정, 국방 및 사회보장","명/십억원","원자료","9.128565","8.334023","7.8316","7.790186"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","교육서비스","명/십억원","원자료","0.002778","0.004447","0.003549","0.003089"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","보건 및 사회복지 서비스","명/십억원","원자료","0.010607","0.011796","0.010844","0.009672"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","예술, 스포츠 및 여가 관련 서비스","명/십억원","원자료","0.020118","0.017356","0.013719","0.012087"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","기타 서비스","명/십억원","원자료","0.062913","0.05765","0.05151","0.045317"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","기타","명/십억원","원자료","0","0","0","0"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","열합","명/십억원","원자료","11.402059","10.501081","9.801282","9.672833"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","농림수산품","명/십억원","원자료","0.281546","0.247748","0.269661","0.281026"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","광산품","명/십억원","원자료","0.001048","0.000782","0.001641","0.000623"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","음식료품","명/십억원","원자료","0.077419","0.070349","0.073608","0.072847"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","섬유 및 가죽제품","명/십억원","원자료","0.019685","0.01829","0.014307","0.010182"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","목재 및 종이, 인쇄","명/십억원","원자료","0.047755","0.039279","0.039022","0.039681"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","석탄 및 석유제품","명/십억원","원자료","0.00141","0.001381","0.001549","0.001475"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","화학제품","명/십억원","원자료","0.038328","0.034249","0.030114","0.033189"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","비금속광물제품","명/십억원","원자료","0.006998","0.006479","0.005577","0.005081"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","1차 금속제품","명/십억원","원자료","0.005365","0.004729","0.004362","0.004349"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","금속가공제품","명/십억원","원자료","0.030812","0.027474","0.024722","0.023791"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","컴퓨터, 전자 및 광학기기","명/십억원","원자료","0.024113","0.018556","0.018333","0.022086"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","전기장비","명/십억원","원자료","0.021908","0.019213","0.018721","0.01883"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","기계 및 장비","명/십억원","원자료","0.012354","0.012137","0.01327","0.011153"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","운송장비","명/십억원","원자료","0.008935","0.007669","0.006659","0.006369"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","기타 제조업 제품","명/십억원","원자료","0.087986","0.089853","0.080044","0.074208"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","제조임가공 및 산업용 장비 수리","명/십억원","원자료","0.054549","0.045592","0.044322","0.048901"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","전력, 가스 및 증기","명/십억원","원자료","0.022276","0.01688","0.017902","0.019706"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","수도, 폐기물처리 및 재활용서비스","명/십억원","원자료","0.072004","0.067158","0.052998","0.055962"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","건설","명/십억원","원자료","0.029364","0.029466","0.024696","0.022844"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","도소매 및 상품중개서비스","명/십억원","원자료","0.342399","0.293875","0.270539","0.270997"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","운송서비스","명/십억원","원자료","0.150776","0.131136","0.118859","0.132838"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","음식점 및 숙박서비스","명/십억원","원자료","0.298396","0.260689","0.25864","0.292534"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","정보통신 및 방송 서비스","명/십억원","원자료","0.167454","0.145861","0.151471","0.170106"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","금융 및 보험 서비스","명/십억원","원자료","0.09054","0.104958","0.101861","0.102512"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","부동산서비스","명/십억원","원자료","0.067271","0.063638","0.063806","0.073625"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","전문, 과학 및 기술 서비스","명/십억원","원자료","0.236619","0.222182","0.210586","0.250945"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","사업지원서비스","명/십억원","원자료","0.363346","0.330223","0.313086","0.339047"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","공공행정, 국방 및 사회보장","명/십억원","원자료","0.005098","0.00474","0.006216","0.006189"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","교육서비스","명/십억원","원자료","11.147053","10.819781","10.39207","9.998929"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","보건 및 사회복지 서비스","명/십억원","원자료","0.027605","0.029902","0.027596","0.027476"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","예술, 스포츠 및 여가 관련 서비스","명/십억원","원자료","0.084824","0.07025","0.061728","0.063183"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","기타 서비스","명/십억원","원자료","0.171253","0.153174","0.143009","0.143246"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","기타","명/십억원","원자료","0","0","0","0"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","교육서비스","열합","명/십억원","원자료","13.996487","13.387694","12.860976","12.623932"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","농림수산품","명/십억원","원자료","0.273425","0.232635","0.207554","0.226858"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","광산품","명/십억원","원자료","0.001262","0.001045","0.001565","0.000864"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","음식료품","명/십억원","원자료","0.064039","0.061337","0.052776","0.053481"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","섬유 및 가죽제품","명/십억원","원자료","0.036594","0.038599","0.025164","0.016017"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","목재 및 종이, 인쇄","명/십억원","원자료","0.053729","0.046031","0.038189","0.037553"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","석탄 및 석유제품","명/십억원","원자료","0.00165","0.001596","0.001503","0.001449"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","화학제품","명/십억원","원자료","0.200067","0.173689","0.166996","0.183064"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","비금속광물제품","명/십억원","원자료","0.005867","0.005373","0.004198","0.003853"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","1차 금속제품","명/십억원","원자료","0.006531","0.006265","0.004753","0.00428"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","금속가공제품","명/십억원","원자료","0.027818","0.025026","0.019798","0.018636"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","컴퓨터, 전자 및 광학기기","명/십억원","원자료","0.024414","0.017137","0.01555","0.019084"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","전기장비","명/십억원","원자료","0.017333","0.01507","0.012314","0.012968"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","기계 및 장비","명/십억원","원자료","0.010888","0.010509","0.00947","0.007944"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","운송장비","명/십억원","원자료","0.009648","0.007898","0.00618","0.005964"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","기타 제조업 제품","명/십억원","원자료","0.027666","0.027999","0.023228","0.02261"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","제조임가공 및 산업용 장비 수리","명/십억원","원자료","0.100921","0.082146","0.06845","0.075801"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","전력, 가스 및 증기","명/십억원","원자료","0.016175","0.011929","0.012508","0.013485"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","수도, 폐기물처리 및 재활용서비스","명/십억원","원자료","0.092276","0.085664","0.060186","0.062235"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","건설","명/십억원","원자료","0.023372","0.023062","0.017992","0.017095"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","도소매 및 상품중개서비스","명/십억원","원자료","0.814117","0.708048","0.624021","0.629449"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","운송서비스","명/십억원","원자료","0.246368","0.208187","0.178115","0.198859"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","음식점 및 숙박서비스","명/십억원","원자료","0.343476","0.289027","0.253923","0.289806"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","정보통신 및 방송 서비스","명/십억원","원자료","0.085972","0.070432","0.064826","0.070457"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","금융 및 보험 서비스","명/십억원","원자료","0.119959","0.117099","0.105503","0.107239"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","부동산서비스","명/십억원","원자료","0.067028","0.060714","0.054096","0.062186"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","전문, 과학 및 기술 서비스","명/십억원","원자료","0.17479","0.159301","0.137998","0.159221"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","사업지원서비스","명/십억원","원자료","0.314627","0.273584","0.234966","0.237791"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","공공행정, 국방 및 사회보장","명/십억원","원자료","0.018293","0.017476","0.018858","0.017768"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","교육서비스","명/십억원","원자료","0.005563","0.008373","0.006149","0.006038"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","보건 및 사회복지 서비스","명/십억원","원자료","10.23239","10.065818","10.031013","10.127188"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","예술, 스포츠 및 여가 관련 서비스","명/십억원","원자료","0.027551","0.02393","0.019192","0.019719"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","기타 서비스","명/십억원","원자료","0.081491","0.067742","0.05861","0.059435"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","기타","명/십억원","원자료","0","0","0","0"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","열합","명/십억원","원자료","13.525302","12.94274","12.535644","12.768398"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","농림수산품","명/십억원","원자료","0.392495","0.339265","0.431951","0.33294"
