통계표,수요부문(열),투입부문(행),단위,변환,2020,2021,2022,2023
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","사업지원서비스","교육서비스","","원자료","0.000001","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","사업지원서비스","보건 및 사회복지 서비스","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","사업지원서비스","예술, 스포츠 및 여가 관련 서비스","","원자료","0.000074","0.000068","0.000152","0.000106"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","사업지원서비스","기타 서비스","","원자료","0.00035","0.000729","0.000493","0.000472"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","사업지원서비스","기타","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","사업지원서비스","열합","","원자료","0.087929","0.101745","0.118365","0.112592"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","농림수산품","","원자료","0.001114","0.001205","0.001608","0.001417"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","광산품","","원자료","0.013333","0.019271","0.032628","0.021733"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","음식료품","","원자료","0.002321","0.002495","0.003079","0.003099"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","섬유 및 가죽제품","","원자료","0.001966","0.001973","0.001795","0.001473"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","목재 및 종이, 인쇄","","원자료","0.001638","0.001819","0.001839","0.001386"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","석탄 및 석유제품","","원자료","0.002301","0.003544","0.0042","0.003358"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","화학제품","","원자료","0.004435","0.005244","0.006183","0.005253"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","비금속광물제품","","원자료","0.000441","0.000527","0.000527","0.000373"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","1차 금속제품","","원자료","0.002192","0.003322","0.003553","0.002588"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","금속가공제품","","원자료","0.001394","0.001417","0.00146","0.001458"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","컴퓨터, 전자 및 광학기기","","원자료","0.00528","0.006034","0.005784","0.005539"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","전기장비","","원자료","0.001535","0.002067","0.00253","0.002385"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","기계 및 장비","","원자료","0.001355","0.001628","0.001629","0.001384"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","운송장비","","원자료","0.002124","0.001917","0.002754","0.003809"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","기타 제조업 제품","","원자료","0.000474","0.000664","0.000725","0.000641"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","제조임가공 및 산업용 장비 수리","","원자료","0.001172","0.000887","0.000902","0.000774"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","전력, 가스 및 증기","","원자료","0.000943","0.000835","0.00077","0.00079"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","수도, 폐기물처리 및 재활용서비스","","원자료","0.0001","0.000177","0.000183","0.00023"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","건설","","원자료","0.000008","0.000006","0.000007","0.000008"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","도소매 및 상품중개서비스","","원자료","0.000328","0.000394","0.000525","0.000365"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","운송서비스","","원자료","0.003919","0.0047","0.005083","0.004096"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","음식점 및 숙박서비스","","원자료","0.003351","0.005549","0.005613","0.002562"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","정보통신 및 방송 서비스","","원자료","0.003882","0.006143","0.007271","0.00682"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","금융 및 보험 서비스","","원자료","0.002018","0.002605","0.002584","0.003819"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","부동산서비스","","원자료","0.003445","0.00269","0.003031","0.003596"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","전문, 과학 및 기술 서비스","","원자료","0.00386","0.004022","0.004406","0.00504"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","사업지원서비스","","원자료","0.006167","0.006099","0.006057","0.006517"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","공공행정, 국방 및 사회보장","","원자료","0.00004","0.000026","0.000031","0.00005"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","교육서비스","","원자료","0.000046","0.000055","0.000053","0.000052"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","보건 및 사회복지 서비스","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","예술, 스포츠 및 여가 관련 서비스","","원자료","0.000108","0.0001","0.000178","0.000199"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","기타 서비스","","원자료","0.000219","0.0003","0.000245","0.000244"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","기타","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","공공행정, 국방 및 사회보장","열합","","원자료","0.07151","0.087718","0.107232","0.091058"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","농림수산품","","원자료","0.001877","0.00193","0.002803","0.002557"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","광산품","","원자료","0.018083","0.022217","0.03965","0.031555"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","음식료품","","원자료","0.003814","0.003966","0.005","0.004798"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","섬유 및 가죽제품","","원자료","0.001419","0.001574","0.0015","0.001279"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","목재 및 종이, 인쇄","","원자료","0.001821","0.001987","0.002167","0.001841"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","석탄 및 석유제품","","원자료","0.004562","0.006656","0.007426","0.006356"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","화학제품","","원자료","0.005351","0.005882","0.006745","0.006676"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","비금속광물제품","","원자료","0.000404","0.000418","0.000441","0.000389"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","1차 금속제품","","원자료","0.001928","0.002594","0.002559","0.002179"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","금속가공제품","","원자료","0.000637","0.000645","0.000665","0.000663"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","컴퓨터, 전자 및 광학기기","","원자료","0.008302","0.009488","0.008897","0.008988"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","전기장비","","원자료","0.001326","0.001547","0.001964","0.002059"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","기계 및 장비","","원자료","0.000915","0.001002","0.001008","0.000919"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","운송장비","","원자료","0.000449","0.000409","0.000509","0.000654"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","기타 제조업 제품","","원자료","0.003443","0.003672","0.002975","0.002576"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","제조임가공 및 산업용 장비 수리","","원자료","0.000967","0.000869","0.00095","0.000884"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","전력, 가스 및 증기","","원자료","0.000001","0.000001","0.000001","0.000001"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","수도, 폐기물처리 및 재활용서비스","","원자료","0.00001","0.000001","0.000019","0.000053"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","건설","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","도소매 및 상품중개서비스","","원자료","0.000355","0.000386","0.000491","0.000405"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","운송서비스","","원자료","0.001772","0.001682","0.001904","0.002116"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","음식점 및 숙박서비스","","원자료","0.003161","0.004892","0.005055","0.002402"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","정보통신 및 방송 서비스","","원자료","0.002297","0.003367","0.004445","0.004378"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","금융 및 보험 서비스","","원자료","0.000544","0.000652","0.00058","0.001038"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","부동산서비스","","원자료","0.000049","0.000038","0.000045","0.000056"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","전문, 과학 및 기술 서비스","","원자료","0.00305","0.002931","0.003388","0.004299"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","사업지원서비스","","원자료","0.00348","0.003301","0.003311","0.003842"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","공공행정, 국방 및 사회보장","","원자료","0.000047","0.000031","0.000037","0.000054"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","교육서비스","","원자료","0.000001","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","보건 및 사회복지 서비스","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","예술, 스포츠 및 여가 관련 서비스","","원자료","0.000083","0.000066","0.000165","0.000128"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","기타 서비스","","원자료","0.000158","0.000339","0.000228","0.000217"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","기타","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","교육서비스","열합","","원자료","0.070305","0.082543","0.104926","0.093364"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","농림수산품","","원자료","0.002378","0.002476","0.003013","0.002672"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","광산품","","원자료","0.018793","0.022983","0.035549","0.028686"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","음식료품","","원자료","0.006828","0.007244","0.00784","0.007119"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","섬유 및 가죽제품","","원자료","0.002535","0.003119","0.002709","0.002253"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","목재 및 종이, 인쇄","","원자료","0.001774","0.001944","0.00189","0.00158"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","석탄 및 석유제품","","원자료","0.007997","0.011715","0.013793","0.012424"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","화학제품","","원자료","0.058265","0.066605","0.076009","0.066695"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","비금속광물제품","","원자료","0.000538","0.000539","0.000556","0.000508"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","1차 금속제품","","원자료","0.003427","0.004574","0.004159","0.003361"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","금속가공제품","","원자료","0.000625","0.000621","0.000597","0.000618"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","컴퓨터, 전자 및 광학기기","","원자료","0.016234","0.015211","0.01382","0.015817"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","전기장비","","원자료","0.001229","0.001394","0.001514","0.001626"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","기계 및 장비","","원자료","0.001036","0.001082","0.00093","0.000881"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","운송장비","","원자료","0.000512","0.000436","0.000578","0.00076"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","기타 제조업 제품","","원자료","0.000875","0.000929","0.000731","0.000662"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","제조임가공 및 산업용 장비 수리","","원자료","0.001348","0.001318","0.001252","0.001144"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","전력, 가스 및 증기","","원자료","0.000003","0.000002","0.000002","0.000002"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","수도, 폐기물처리 및 재활용서비스","","원자료","0.000017","0.000001","0.000031","0.000086"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","건설","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","도소매 및 상품중개서비스","","원자료","0.000744","0.000814","0.000938","0.000783"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","운송서비스","","원자료","0.002752","0.002507","0.002689","0.003033"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","음식점 및 숙박서비스","","원자료","0.001613","0.002432","0.002463","0.001215"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","정보통신 및 방송 서비스","","원자료","0.001083","0.001425","0.001844","0.001847"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","금융 및 보험 서비스","","원자료","0.000808","0.000738","0.000653","0.001173"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","부동산서비스","","원자료","0.000085","0.000065","0.000073","0.000088"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","전문, 과학 및 기술 서비스","","원자료","0.003123","0.002809","0.003099","0.003779"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","사업지원서비스","","원자료","0.003546","0.003245","0.003063","0.003539"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","공공행정, 국방 및 사회보장","","원자료","0.000059","0.000036","0.00004","0.000065"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","교육서비스","","원자료","0.000001","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","보건 및 사회복지 서비스","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","예술, 스포츠 및 여가 관련 서비스","","원자료","0.000047","0.000039","0.000077","0.000055"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","기타 서비스","","원자료","0.000184","0.000385","0.000248","0.000234"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","기타","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","보건 및 사회복지 서비스","열합","","원자료","0.13846","0.156687","0.18016","0.162705"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","농림수산품","","원자료","0.003542","0.00364","0.006301","0.004259"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","광산품","","원자료","0.017441","0.020904","0.034004","0.024592"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","음식료품","","원자료","0.009545","0.009634","0.013185","0.010096"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","섬유 및 가죽제품","","원자료","0.004117","0.004083","0.004073","0.003288"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","목재 및 종이, 인쇄","","원자료","0.002657","0.003033","0.003235","0.002504"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","석탄 및 석유제품","","원자료","0.003602","0.004996","0.00569","0.004641"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","화학제품","","원자료","0.008314","0.009017","0.01078","0.008963"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","비금속광물제품","","원자료","0.000619","0.000627","0.00066","0.000511"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","1차 금속제품","","원자료","0.002661","0.003526","0.003513","0.002684"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","금속가공제품","","원자료","0.000879","0.000856","0.000904","0.000812"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","컴퓨터, 전자 및 광학기기","","원자료","0.006819","0.006976","0.007341","0.007313"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","전기장비","","원자료","0.001906","0.00218","0.002724","0.002618"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","기계 및 장비","","원자료","0.001155","0.001212","0.001185","0.001027"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","운송장비","","원자료","0.000657","0.000548","0.00074","0.000847"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","기타 제조업 제품","","원자료","0.007549","0.008522","0.006612","0.006328"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","제조임가공 및 산업용 장비 수리","","원자료","0.002175","0.001761","0.001969","0.001688"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","전력, 가스 및 증기","","원자료","0.000003","0.000002","0.000003","0.000002"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","수도, 폐기물처리 및 재활용서비스","","원자료","0.00001","0.000001","0.000017","0.000049"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","건설","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","도소매 및 상품중개서비스","","원자료","0.000489","0.00051","0.000633","0.000466"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","운송서비스","","원자료","0.002942","0.002686","0.003137","0.003053"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","음식점 및 숙박서비스","","원자료","0.003217","0.004949","0.005176","0.002432"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","정보통신 및 방송 서비스","","원자료","0.004677","0.006008","0.007743","0.008064"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","금융 및 보험 서비스","","원자료","0.000839","0.000874","0.000766","0.001288"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","부동산서비스","","원자료","0.000124","0.000089","0.000116","0.000133"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","전문, 과학 및 기술 서비스","","원자료","0.007029","0.006346","0.007487","0.008968"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","사업지원서비스","","원자료","0.010342","0.009204","0.009016","0.010085"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","공공행정, 국방 및 사회보장","","원자료","0.00007","0.000045","0.000059","0.00007"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","교육서비스","","원자료","0.000001","0","0.000001","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","보건 및 사회복지 서비스","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","예술, 스포츠 및 여가 관련 서비스","","원자료","0.001368","0.003162","0.005523","0.005497"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","기타 서비스","","원자료","0.000326","0.000684","0.000459","0.000408"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","기타","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","예술, 스포츠 및 여가 관련 서비스","열합","","원자료","0.105074","0.116075","0.143053","0.122688"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","농림수산품","","원자료","0.002426","0.00255","0.003447","0.003023"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","광산품","","원자료","0.02347","0.031004","0.046109","0.036082"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","음식료품","","원자료","0.005616","0.005989","0.007253","0.006936"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","섬유 및 가죽제품","","원자료","0.004583","0.004758","0.004706","0.003996"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","목재 및 종이, 인쇄","","원자료","0.002602","0.002997","0.003237","0.002542"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","석탄 및 석유제품","","원자료","0.008294","0.012046","0.012888","0.010995"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","화학제품","","원자료","0.021608","0.025557","0.026811","0.024869"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","비금속광물제품","","원자료","0.001439","0.001495","0.001576","0.001361"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","1차 금속제품","","원자료","0.008586","0.011632","0.011436","0.009259"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","금속가공제품","","원자료","0.002416","0.002474","0.002348","0.002278"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","컴퓨터, 전자 및 광학기기","","원자료","0.019627","0.019901","0.019819","0.020001"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","전기장비","","원자료","0.011017","0.013917","0.014193","0.016289"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","기계 및 장비","","원자료","0.003749","0.003838","0.003322","0.003134"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","운송장비","","원자료","0.01278","0.012885","0.012087","0.01221"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","기타 제조업 제품","","원자료","0.001069","0.001256","0.001116","0.000943"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","제조임가공 및 산업용 장비 수리","","원자료","0.003026","0.002627","0.002925","0.002765"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","전력, 가스 및 증기","","원자료","0.000003","0.000001","0.000002","0.000002"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","수도, 폐기물처리 및 재활용서비스","","원자료","0.000009","0.000001","0.000017","0.000047"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","건설","","원자료","0","0","0","0"
"2.2.1.2.4. 투입산출표 수입유발계수표(생산자가격, 대분류)","기타 서비스","도소매 및 상품중개서비스","","원자료","0.001114","0.001176","0.001324","0.001076"
