통계표,수요부문(열),투입부문(행),단위,변환,2020,2021,2022,2023
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","사업지원서비스","","원자료","0.033507","0.031405","0.030302","0.033011"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","공공행정, 국방 및 사회보장","","원자료","0.002059","0.00211","0.002839","0.002596"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","교육서비스","","원자료","0.000991","0.001542","0.001269","0.001254"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","보건 및 사회복지 서비스","","원자료","0.002813","0.003116","0.002819","0.002821"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","예술, 스포츠 및 여가 관련 서비스","","원자료","0.00355","0.003493","0.003833","0.004057"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","기타 서비스","","원자료","0.006938","0.006249","0.006203","0.006578"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","기타","","원자료","0.003609","0.002738","0.003294","0.002898"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","열합","","원자료","2.136639","2.166839","2.166227","2.147385"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","영향력계수","","원자료","1.135015","1.146291","1.14001","1.135386"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","농림수산품","","원자료","0.001369","0.001002","0.000945","0.000958"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","광산품","","원자료","0.00173","0.001066","0.001949","0.000863"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","음식료품","","원자료","0.003266","0.002307","0.002528","0.002496"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","섬유 및 가죽제품","","원자료","0.00387","0.002691","0.002353","0.001649"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","목재 및 종이, 인쇄","","원자료","0.004851","0.003398","0.003253","0.002976"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","석탄 및 석유제품","","원자료","1.032416","1.029847","1.03755","1.032603"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","화학제품","","원자료","0.037079","0.033396","0.02715","0.027663"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","비금속광물제품","","원자료","0.002793","0.001841","0.001644","0.001515"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","1차 금속제품","","원자료","0.017677","0.01403","0.013389","0.010716"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","금속가공제품","","원자료","0.03792","0.024914","0.023394","0.022406"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","컴퓨터, 전자 및 광학기기","","원자료","0.015914","0.009143","0.009158","0.008887"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","전기장비","","원자료","0.010016","0.007026","0.007424","0.0068"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","기계 및 장비","","원자료","0.018666","0.012048","0.012517","0.010074"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","운송장비","","원자료","0.006741","0.003733","0.004016","0.004001"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","기타 제조업 제품","","원자료","0.000858","0.000597","0.00057","0.000592"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","제조임가공 및 산업용 장비 수리","","원자료","0.012894","0.007318","0.007482","0.007311"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","전력, 가스 및 증기","","원자료","0.039468","0.035425","0.035595","0.038265"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","수도, 폐기물처리 및 재활용서비스","","원자료","0.003751","0.002956","0.002339","0.00222"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","건설","","원자료","0.003362","0.002133","0.001518","0.00117"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","도소매 및 상품중개서비스","","원자료","0.027089","0.020419","0.018762","0.018815"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","운송서비스","","원자료","0.025688","0.01939","0.015276","0.016577"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","음식점 및 숙박서비스","","원자료","0.006701","0.004337","0.004511","0.005093"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","정보통신 및 방송 서비스","","원자료","0.012133","0.007492","0.007347","0.00695"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","금융 및 보험 서비스","","원자료","0.011711","0.013179","0.012614","0.011966"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","부동산서비스","","원자료","0.005667","0.003779","0.003296","0.003455"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","전문, 과학 및 기술 서비스","","원자료","0.038108","0.024636","0.02205","0.025922"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","사업지원서비스","","원자료","0.01444","0.009198","0.008059","0.008572"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","공공행정, 국방 및 사회보장","","원자료","0.001335","0.000811","0.001166","0.000962"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","교육서비스","","원자료","0.000452","0.000468","0.000378","0.000372"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","보건 및 사회복지 서비스","","원자료","0.000815","0.000583","0.000524","0.000511"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","예술, 스포츠 및 여가 관련 서비스","","원자료","0.001364","0.000891","0.000939","0.000921"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","기타 서비스","","원자료","0.00325","0.00216","0.00168","0.001806"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","기타","","원자료","0.002379","0.001063","0.001377","0.001093"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","열합","","원자료","1.405775","1.303278","1.292755","1.286181"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","석탄 및 석유제품","영향력계수","","원자료","0.746768","0.689454","0.680332","0.680042"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","농림수산품","","원자료","0.005917","0.005821","0.005709","0.005964"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","광산품","","원자료","0.001683","0.00184","0.00237","0.001821"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","음식료품","","원자료","0.012265","0.01241","0.013823","0.013179"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","섬유 및 가죽제품","","원자료","0.011752","0.015198","0.014541","0.007319"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","목재 및 종이, 인쇄","","원자료","0.014806","0.01409","0.013747","0.013005"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","석탄 및 석유제품","","원자료","0.064802","0.073796","0.081158","0.073941"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","화학제품","","원자료","1.258543","1.275078","1.276281","1.267511"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","비금속광물제품","","원자료","0.007081","0.006316","0.005186","0.005072"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","1차 금속제품","","원자료","0.01473","0.017868","0.015097","0.012673"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","금속가공제품","","원자료","0.01883","0.016937","0.01569","0.015279"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","컴퓨터, 전자 및 광학기기","","원자료","0.013109","0.010814","0.010445","0.010679"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","전기장비","","원자료","0.00961","0.009081","0.010147","0.010463"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","기계 및 장비","","원자료","0.007303","0.006866","0.007018","0.005646"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","운송장비","","원자료","0.009079","0.007682","0.007807","0.00808"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","기타 제조업 제품","","원자료","0.001574","0.001505","0.001448","0.001598"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","제조임가공 및 산업용 장비 수리","","원자료","0.041008","0.037251","0.040323","0.039928"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","전력, 가스 및 증기","","원자료","0.057025","0.0547","0.061001","0.067035"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","수도, 폐기물처리 및 재활용서비스","","원자료","0.01788","0.017006","0.017878","0.019591"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","건설","","원자료","0.004319","0.003745","0.002788","0.002306"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","도소매 및 상품중개서비스","","원자료","0.074242","0.071375","0.066572","0.06956"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","운송서비스","","원자료","0.056452","0.054998","0.053286","0.056996"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","음식점 및 숙박서비스","","원자료","0.014917","0.012807","0.014289","0.016376"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","정보통신 및 방송 서비스","","원자료","0.017136","0.01473","0.014346","0.014735"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","금융 및 보험 서비스","","원자료","0.030039","0.027159","0.027229","0.025978"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","부동산서비스","","원자료","0.012112","0.010756","0.009491","0.010276"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","전문, 과학 및 기술 서비스","","원자료","0.075192","0.066383","0.06409","0.078506"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","사업지원서비스","","원자료","0.022081","0.018911","0.018149","0.020147"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","공공행정, 국방 및 사회보장","","원자료","0.002461","0.002494","0.00344","0.003005"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","교육서비스","","원자료","0.000853","0.001227","0.000966","0.000982"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","보건 및 사회복지 서비스","","원자료","0.001831","0.001817","0.001624","0.001629"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","예술, 스포츠 및 여가 관련 서비스","","원자료","0.002489","0.002182","0.002363","0.002514"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","기타 서비스","","원자료","0.004898","0.004058","0.003979","0.00428"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","기타","","원자료","0.004372","0.003277","0.00405","0.003406"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","열합","","원자료","1.890391","1.880178","1.886331","1.889477"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","화학제품","영향력계수","","원자료","1.004204","0.994643","0.992711","0.999022"
"2.2.1.2.3. 투입산출표 생산유발계수표(생산자가격, 대분류)","비금속광물제품","농림수산품","","원자료","0.004268","0.004529","0.004409","0.004627"
